视频ID,评论ID,用户昵称,用户ID,评论内容,发布时间,点赞数,回复数量,用户头像
7550810284273831199,7560088039084147487,TAY,7501142338581382174,Ouuuu yes ma’am,2025-10-12 06:03:26,0,0,https://p16-common-sign.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/47095c01a9168c75cc820218d62ec240~tplv-tiktokx-cropcenter-q:100:100:q70.webp?dr=8835&idc=useast8&ps=87d6e48a&refresh_token=e37bf03a&s=COMMENT_LIST&sc=avatar&shcp=ff37627b&shp=30310797&t=223449c4&x-expires=1765274400&x-signature=7sanUXhfV9BDsVVmFPc8rSpFPgc%3D
7550810284273831199,7559851454791893791,🩷,6747870751557616645,omggg,2025-10-11 14:46:19,0,0,https://p16-common-sign.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/f28b6f4b0ec83db968b7b72ccca9778d~tplv-tiktokx-cropcenter-q:100:100:q70.webp?dr=8835&idc=useast8&ps=87d6e48a&refresh_token=a101b24e&s=COMMENT_LIST&sc=avatar&shcp=ff37627b&shp=30310797&t=223449c4&x-expires=1765274400&x-signature=Aa%2FUKRQwK7jYPR0h5BNoeBKMBKQ%3D
7550810284273831199,7560525513208414989,…,6490497780032765954,ughhhh just almost..,2025-10-13 10:20:46,0,0,https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/98934bfed4a858515e6a7da95be3e47b~tplv-tiktokx-cropcenter-q:100:100:q70.webp?dr=8835&idc=useast8&ps=87d6e48a&refresh_token=2e91a399&s=COMMENT_LIST&sc=avatar&shcp=ff37627b&shp=30310797&t=223449c4&x-expires=1765274400&x-signature=Nn5jrfKaQW8vAtSpQfklCBBeZvM%3D
7550810284273831199,7563321769601401630,Nani,7035541786730906629,OMGGGGG,2025-10-20 23:11:47,0,0,https://p19-common-sign.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/5320368b28f4f2a075a3c692893be500~tplv-tiktokx-cropcenter-q:100:100:q70.webp?dr=8835&idc=useast8&ps=87d6e48a&refresh_token=338ec54f&s=COMMENT_LIST&sc=avatar&shcp=ff37627b&shp=30310797&t=223449c4&x-expires=1765274400&x-signature=OSNLS6lSNKXGau14tBezegKWHYA%3D
7550810284273831199,7559458477224346423,femaleglokk,6849833482723476485,omg 😍😍😍😍😍😍😍😍😍,2025-10-10 13:20:30,0,0,https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/343203e8d6f6288d49b81e67a0dd96aa~tplv-tiktokx-cropcenter-q:100:100:q70.webp?dr=8835&idc=useast8&ps=87d6e48a&refresh_token=97905639&s=COMMENT_LIST&sc=avatar&shcp=ff37627b&shp=30310797&t=223449c4&x-expires=1765274400&x-signature=iwCIT97bbX0l3ltVYxHpk63u%2BUw%3D
7550810284273831199,7560158467403793183,Ashanti !!,6775146376700576774,tea 😍,2025-10-12 10:36:22,0,0,https://p16-common-sign.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/9c0782e0ddc623aa379b99317d1438d1~tplv-tiktokx-cropcenter-q:100:100:q70.webp?dr=8835&idc=useast8&ps=87d6e48a&refresh_token=a42f20c2&s=COMMENT_LIST&sc=avatar&shcp=ff37627b&shp=30310797&t=223449c4&x-expires=1765274400&x-signature=cCBKsGM9SES3OBM%2FKwAZV9oSv70%3D
7550810284273831199,7559607004894937870,🫂🫀,6904694928238658566,Yesss😍,2025-10-10 22:56:55,0,0,https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/3a010c403a090b4a88a83c5677144390~tplv-tiktokx-cropcenter-q:100:100:q70.webp?dr=8835&idc=useast8&ps=87d6e48a&refresh_token=528b5251&s=COMMENT_LIST&sc=avatar&shcp=ff37627b&shp=30310797&t=223449c4&x-expires=1765274400&x-signature=MPizNPe4Q1hTxaK%2FvBfASdxX1m4%3D
7550810284273831199,7567969686080848695,🌹,7124525821509714990,Your skin 😍😍,2025-11-02 11:48:04,0,0,https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/e08fd3bacd2f9db6dcc26b6d39b0516e~tplv-tiktokx-cropcenter-q:100:100:q70.webp?dr=8835&idc=useast8&ps=87d6e48a&refresh_token=bed20c9b&s=COMMENT_LIST&sc=avatar&shcp=ff37627b&shp=30310797&t=223449c4&x-expires=1765274400&x-signature=YQWhn7lI%2FOHnwAmbYpwzysNuS%2FA%3D
7550810284273831199,7565652560561554231,_simplyjazzell,6528190582131528704,Wow beautiful 😍,2025-10-27 05:56:30,0,0,https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/02a77cc4c6e992305c1906b8cef6f494~tplv-tiktokx-cropcenter-q:100:100:q70.webp?dr=8835&idc=useast8&ps=87d6e48a&refresh_token=0b2f6f63&s=COMMENT_LIST&sc=avatar&shcp=ff37627b&shp=30310797&t=223449c4&x-expires=1765274400&x-signature=2OnlFNKz7CRXJEj8TIAfkgKl%2F78%3D
7550810284273831199,7553129987931783967,_.dazani,7306689050294993966,Oh my 😍🥰,2025-09-23 12:02:23,0,0,https://p16-common-sign.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/f434935b26a3c2684069b9a5b85f880a~tplv-tiktokx-cropcenter-q:100:100:q70.webp?dr=8835&idc=useast8&ps=87d6e48a&refresh_token=290c05db&s=COMMENT_LIST&sc=avatar&shcp=ff37627b&shp=30310797&t=223449c4&x-expires=1765274400&x-signature=iesnQEFlT586NTvHvaj2fhWxB08%3D
7550810284273831199,7550918410743038750,haja,6874971761252631557,Wowwwww barbieee😍😍😍😍,2025-09-17 13:00:32,0,0,https://p16-common-sign.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/32103ba93694eecd7cc9636792ea686c~tplv-tiktokx-cropcenter-q:100:100:q70.webp?dr=8835&idc=useast8&ps=87d6e48a&refresh_token=950f279b&s=COMMENT_LIST&sc=avatar&shcp=ff37627b&shp=30310797&t=223449c4&x-expires=1765274400&x-signature=ybZ7p66IhvLghUlInnF7f6DEQ0A%3D
7550810284273831199,7550814008837882632,Jorge Omar,7378153931869897733,en México tienes un fan,2025-09-17 06:15:15,0,0,https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/be2ccd0d715015a6d3fdced98fcf5951~tplv-tiktokx-cropcenter-q:100:100:q70.webp?dr=8835&idc=useast8&ps=87d6e48a&refresh_token=2905b34a&s=COMMENT_LIST&sc=avatar&shcp=ff37627b&shp=30310797&t=223449c4&x-expires=1765274400&x-signature=WhAzZT7ezYoPLwqT8zMneO1oUZE%3D
7550810284273831199,7562745817564857101,🌺,6610101193778085893,beautiful,2025-10-19 09:56:38,0,0,https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/5e86c373ad3bb5078734f80c95c71784~tplv-tiktokx-cropcenter-q:100:100:q70.webp?dr=8835&idc=useast8&ps=87d6e48a&refresh_token=ba34caeb&s=COMMENT_LIST&sc=avatar&shcp=ff37627b&shp=30310797&t=223449c4&x-expires=1765274400&x-signature=F%2BPg%2B8oxItsaAWkH68VIBsQTs3k%3D
7550810284273831199,7561310763874779934,NISHA☆,6888309400928699397,😍😍😍doll shittt,2025-10-15 13:08:35,0,0,https://p16-common-sign.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/1221f2f6082192883f65a1183478a86d~tplv-tiktokx-cropcenter-q:100:100:q70.webp?dr=8835&idc=useast8&ps=87d6e48a&refresh_token=52772006&s=COMMENT_LIST&sc=avatar&shcp=ff37627b&shp=30310797&t=223449c4&x-expires=1765274400&x-signature=9xkahI5gUsClYSCBXPVxTplZHvI%3D
7550810284273831199,7560129841615536951,Kaylawayla,7088460323594077227,Girl this color is EATING ON YOUUU 😍😍😍,2025-10-12 08:45:22,0,0,https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/be126487066d355f2164976abf555424~tplv-tiktokx-cropcenter-q:100:100:q70.webp?dr=8835&idc=useast8&ps=87d6e48a&refresh_token=db407f23&s=COMMENT_LIST&sc=avatar&shcp=ff37627b&shp=30310797&t=223449c4&x-expires=1765274400&x-signature=X1VF%2Fp%2BzG%2BplhuqG6iqY0R7%2F8Tw%3D
7550810284273831199,7550811653990941447,ᔆ,7271264065091191809, [photo],2025-09-17 06:05:54,2,0,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/f1f8dbad8f02d4f579b19608490fcc70~tplv-tiktokx-cropcenter-q:100:100:q70.webp?dr=8835&idc=useast8&ps=87d6e48a&refresh_token=4cfeb051&s=COMMENT_LIST&sc=avatar&shcp=ff37627b&shp=30310797&t=223449c4&x-expires=1765274400&x-signature=0bFyajR4IXrjBSWo%2FMzXYlMSE1Y%3D
7550810284273831199,7559678629694685982,𝑳𝒂𝒏𝒊♡,7345912605016130590, [photo],2025-10-11 03:34:28,0,0,https://p16-common-sign.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/89c3f80f6c7be477b45601035f8f24f4~tplv-tiktokx-cropcenter-q:100:100:q70.webp?dr=8835&idc=useast8&ps=87d6e48a&refresh_token=356c8728&s=COMMENT_LIST&sc=avatar&shcp=ff37627b&shp=30310797&t=223449c4&x-expires=1765274400&x-signature=78XqV1EgVoGLTrWboWdNoxD2I2M%3D
7550810284273831199,7560217390397031198,Li | Lash Tech🎀,6828691569152885765, [photo],2025-10-12 14:26:02,0,0,https://p16-common-sign.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/fd308966329dece302045c3d0e6fe968~tplv-tiktokx-cropcenter-q:100:100:q70.webp?dr=8835&idc=useast8&ps=87d6e48a&refresh_token=53f1d93a&s=COMMENT_LIST&sc=avatar&shcp=ff37627b&shp=30310797&t=223449c4&x-expires=1765274400&x-signature=%2FaNB2qLVUOuMOY22%2BJVEdQxcZmE%3D
7550810284273831199,7574550136656249630,MoreOfMonie,113280474768191488, [photo],2025-11-20 05:23:42,0,0,https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/8be3aad85e2bb02114aa01655031dbb5~tplv-tiktokx-cropcenter-q:100:100:q70.webp?dr=8835&idc=useast8&ps=87d6e48a&refresh_token=f9cc73c6&s=COMMENT_LIST&sc=avatar&shcp=ff37627b&shp=30310797&t=223449c4&x-expires=1765274400&x-signature=R3MnBd9NyLTkGxWwQ6nveC84C98%3D
7550810284273831199,7553075154248467231,kiy.saylol,7325357116415509550,"10/10!!! i love this wig.
This wig is so full, it was easy to dye and don't really have shedding at all. I will be purchasing again 🥰🥰🥰",2025-09-23 08:29:38,1,0,https://p16-common-sign.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/48bee8c6ea9339eea07a299b7ebb174b~tplv-tiktokx-cropcenter-q:100:100:q70.webp?dr=8835&idc=useast8&ps=87d6e48a&refresh_token=00c0a919&s=COMMENT_LIST&sc=avatar&shcp=ff37627b&shp=30310797&t=223449c4&x-expires=1765274400&x-signature=81GwVRSuiPmtf%2BA2G%2BvZsxsRznw%3D
7550810284273831199,7550811653990941447,ᔆ,7271264065091191809, [photo],2025-09-17 06:05:54,2,0,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/f1f8dbad8f02d4f579b19608490fcc70~tplv-tiktokx-cropcenter-q:100:100:q70.webp?dr=8835&idc=useast8&ps=87d6e48a&refresh_token=4cfeb051&s=COMMENT_LIST&sc=avatar&shcp=ff37627b&shp=30310797&t=223449c4&x-expires=1765274400&x-signature=0bFyajR4IXrjBSWo%2FMzXYlMSE1Y%3D
7550810284273831199,7562340998144590605,♡,7113295942288360490,🥰🥰,2025-10-18 07:45:36,0,0,https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/1f3b5ecdd428d9455120b37bb3854980~tplv-tiktokx-cropcenter-q:100:100:q70.webp?dr=8835&idc=useast8&ps=87d6e48a&refresh_token=814c5220&s=COMMENT_LIST&sc=avatar&shcp=ff37627b&shp=30310797&t=223449c4&x-expires=1765274400&x-signature=8wr4w67hZwNk8TFNMcjNqBM%2B44c%3D
7550810284273831199,7559409353360704269,Truly_jhaal,7173968553589425194,😍😍😍😍😍,2025-10-10 10:09:37,0,0,https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/ed89f1088e4abf6e9f791d5b664aa0ac~tplv-tiktokx-cropcenter-q:100:100:q70.webp?dr=8835&idc=useast8&ps=87d6e48a&refresh_token=8d0d7bdf&s=COMMENT_LIST&sc=avatar&shcp=ff37627b&shp=30310797&t=223449c4&x-expires=1765274400&x-signature=7RaJA8NezhHLXHZLFfF00PSyV5E%3D
7550810284273831199,7559455600904897293,✰ ✰ ✰ ✰ ✰,7075366610242880558,😍😍😍😍😍,2025-10-10 13:09:02,0,0,https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/b506bd4a4ac83333bc44b1e845634fcf~tplv-tiktokx-cropcenter-q:100:100:q70.webp?dr=8835&idc=useast8&ps=87d6e48a&refresh_token=cec3ea2d&s=COMMENT_LIST&sc=avatar&shcp=ff37627b&shp=30310797&t=223449c4&x-expires=1765274400&x-signature=jMqX5R2%2B4z0xy0E5I3hfEd9VF4I%3D
7550810284273831199,7563318156866044703,✌🏽,7076209351766639662,😍😍😍😍😍,2025-10-20 22:57:40,0,0,https://p16-common-sign.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/7592078ca420e556dc0b56dc78f6d91f~tplv-tiktokx-cropcenter-q:100:100:q70.webp?dr=8835&idc=useast8&ps=87d6e48a&refresh_token=6b81509e&s=COMMENT_LIST&sc=avatar&shcp=ff37627b&shp=30310797&t=223449c4&x-expires=1765274400&x-signature=dhCnl0VY7GALxBUQgNtmV8r3C5k%3D
7550810284273831199,7563327952126001950,Royisthatu,6818333643741021190,😍😍😍😍,2025-10-20 23:35:35,0,0,https://p16-common-sign.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/3178ae457bed066ab4c58d19d8bdf448~tplv-tiktokx-cropcenter-q:100:100:q70.webp?dr=8835&idc=useast8&ps=87d6e48a&refresh_token=e99b370c&s=COMMENT_LIST&sc=avatar&shcp=ff37627b&shp=30310797&t=223449c4&x-expires=1765274400&x-signature=oDe5ZL%2Bnjx%2FXYKbE6Y73NXNViZI%3D
7550810284273831199,7563323639576970015,gigi,7548589152666616845,😩😩😩😩😩😩,2025-10-20 23:19:00,0,0,https://p16-common-sign.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/64f5b0a16386344c9b0ca17542e507e6~tplv-tiktokx-cropcenter-q:100:100:q70.webp?dr=8835&idc=useast8&ps=87d6e48a&refresh_token=2d1f0b2a&s=COMMENT_LIST&sc=avatar&shcp=ff37627b&shp=30310797&t=223449c4&x-expires=1765274400&x-signature=WB0Gc3CJVe4Tt6mNdhTRc8ZDZjg%3D
7550810284273831199,7577431816752153374,therealest☆,6878073301555119109,😍😍😍,2025-11-27 23:45:44,0,0,https://p16-common-sign.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/68633ebecc89222cd6efdfe1d9ce8b91~tplv-tiktokx-cropcenter-q:100:100:q70.webp?dr=8835&idc=useast8&ps=87d6e48a&refresh_token=7be3b2e0&s=COMMENT_LIST&sc=avatar&shcp=ff37627b&shp=30310797&t=223449c4&x-expires=1765274400&x-signature=kSIgW8TTPlsv%2B9ku%2FyQahls%2Bxnc%3D
7550810284273831199,7573847815093715743,4pfleyah,6927046381404587014,😍😍😍,2025-11-18 07:57:57,0,0,https://p16-common-sign.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/4b171f73fe614ca4bd69a46cecc6264e~tplv-tiktokx-cropcenter-q:100:100:q70.webp?dr=8835&idc=useast8&ps=87d6e48a&refresh_token=43b36b22&s=COMMENT_LIST&sc=avatar&shcp=ff37627b&shp=30310797&t=223449c4&x-expires=1765274400&x-signature=ieWoX%2B7GrEp8Yzhk%2B5mSb6lJHxY%3D
7550810284273831199,7559501726786618143,Evil brownskin 🎸,7503909408465257502,😍😍😍,2025-10-10 16:09:13,0,0,https://p16-common-sign.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/bd00cbb80b8fb716a513f949eec3f551~tplv-tiktokx-cropcenter-q:100:100:q70.webp?dr=8835&idc=useast8&ps=87d6e48a&refresh_token=47187593&s=COMMENT_LIST&sc=avatar&shcp=ff37627b&shp=30310797&t=223449c4&x-expires=1765274400&x-signature=We2CeaKYPCgiTn6e%2BxTGQdpVBkQ%3D
7550810284273831199,7559590602683368205,yanaakaliaa,7377427332351738923,😍😍😍,2025-10-10 21:53:29,0,0,https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/7f6f67c20a38598917ad99dcf0f01494~tplv-tiktokx-cropcenter-q:100:100:q70.webp?dr=8835&idc=useast8&ps=87d6e48a&refresh_token=498563f5&s=COMMENT_LIST&sc=avatar&shcp=ff37627b&shp=30310797&t=223449c4&x-expires=1765274400&x-signature=ObsSYuAj9s8iWaXwxJPq9A6LQog%3D
7550810284273831199,7563295124126974733,nyawargakk,6808364710477693957,😍😍😍😍,2025-10-20 21:28:23,0,0,https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/b9e04586b4affa56ea933f8cce8f6ca9~tplv-tiktokx-cropcenter-q:100:100:q70.webp?dr=8835&idc=useast8&ps=87d6e48a&refresh_token=91ff09bb&s=COMMENT_LIST&sc=avatar&shcp=ff37627b&shp=30310797&t=223449c4&x-expires=1765274400&x-signature=0h%2B%2FlTbRW3fch45BzsQUX5WD7ow%3D
7550810284273831199,7573010230667297550,nevi,578377,😍😍,2025-11-16 01:48:16,0,0,https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/3d5ea77f8bb69676d9ba4a53f102e529~tplv-tiktokx-cropcenter-q:100:100:q70.webp?dr=8835&idc=useast8&ps=87d6e48a&refresh_token=45da63da&s=COMMENT_LIST&sc=avatar&shcp=ff37627b&shp=30310797&t=223449c4&x-expires=1765274400&x-signature=4z9Eqp05uYq8Ne%2BXfvade37KDLo%3D
7550810284273831199,7559346396957721399,J’ya,7486493187835348011,😍😍😍,2025-10-10 06:05:05,0,0,https://p19-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/9889847d6caa2ad3e965ff2f86f11446~tplv-tiktokx-cropcenter-q:100:100:q70.webp?dr=8835&idc=useast8&ps=87d6e48a&refresh_token=eda311e3&s=COMMENT_LIST&sc=avatar&shcp=ff37627b&shp=30310797&t=223449c4&x-expires=1765274400&x-signature=ALD0fMnAGDuduQlDMhCtWTFSvPA%3D
7550810284273831199,7562690513712218893,Lele,6619064240077750277,😍😍😍😍😍,2025-10-19 06:21:59,0,0,https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/011a728ca5b3a0cf799d3e030462cf97~tplv-tiktokx-cropcenter-q:100:100:q70.webp?dr=8835&idc=useast8&ps=87d6e48a&refresh_token=8a7b04db&s=COMMENT_LIST&sc=avatar&shcp=ff37627b&shp=30310797&t=223449c4&x-expires=1765274400&x-signature=t4KrDaYlxzzkZdSbAcUFdxZswqM%3D
7550810284273831199,7581222234418430734,D baby,7222491688955380782,😍😍😍,2025-12-08 04:54:48,0,0,https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/1ae599f3c90680c531ea6dfd211f24ba~tplv-tiktokx-cropcenter-q:100:100:q70.webp?dr=8835&idc=useast8&ps=87d6e48a&refresh_token=f15faf3c&s=COMMENT_LIST&sc=avatar&shcp=ff37627b&shp=30310797&t=223449c4&x-expires=1765274400&x-signature=UCYyKpDgPrqp2nmMD9tCgdYT%2FQ8%3D
7550810284273831199,7559966541245481783,k ⭐️,6797082891853284357,😍😍,2025-10-11 22:11:31,0,0,https://p19-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/18fba33f1897c41f426be7e35d918d99~tplv-tiktokx-cropcenter-q:100:100:q70.webp?dr=8835&idc=useast8&ps=87d6e48a&refresh_token=70bbae60&s=COMMENT_LIST&sc=avatar&shcp=ff37627b&shp=30310797&t=223449c4&x-expires=1765274400&x-signature=ulAdGBxJ%2FW8BV2EOVV9iTFpjeRo%3D
7550810284273831199,7562340998144590605,♡,7113295942288360490,🥰🥰,2025-10-18 07:45:36,0,0,https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/1f3b5ecdd428d9455120b37bb3854980~tplv-tiktokx-cropcenter-q:100:100:q70.webp?dr=8835&idc=useast8&ps=87d6e48a&refresh_token=814c5220&s=COMMENT_LIST&sc=avatar&shcp=ff37627b&shp=30310797&t=223449c4&x-expires=1765274400&x-signature=8wr4w67hZwNk8TFNMcjNqBM%2B44c%3D
7550810284273831199,7571473598772331319,zniya,6649074638218051589,😍😍😍,2025-11-11 22:25:02,0,0,https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/ccf1aa124cc301d35bc660169afa7944~tplv-tiktokx-cropcenter-q:100:100:q70.webp?dr=8835&idc=useast8&ps=87d6e48a&refresh_token=3a208fbc&s=COMMENT_LIST&sc=avatar&shcp=ff37627b&shp=30310797&t=223449c4&x-expires=1765274400&x-signature=IDutmG5Hmo4AUGFpdYh5boj2qy0%3D
7550810284273831199,7577431816752153374,therealest☆,6878073301555119109,😍😍😍,2025-11-27 23:45:44,0,0,https://p16-common-sign.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/68633ebecc89222cd6efdfe1d9ce8b91~tplv-tiktokx-cropcenter-q:100:100:q70.webp?dr=8835&idc=useast8&ps=87d6e48a&refresh_token=7be3b2e0&s=COMMENT_LIST&sc=avatar&shcp=ff37627b&shp=30310797&t=223449c4&x-expires=1765274400&x-signature=kSIgW8TTPlsv%2B9ku%2FyQahls%2Bxnc%3D
7550810284273831199,7559485191577207583,Kiraaa🫶🏽,236614084580900864,😍😍😍,2025-10-10 15:04:53,0,0,https://p16-common-sign.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/599992ec64bf787b52206bbd825ff91a~tplv-tiktokx-cropcenter-q:100:100:q70.webp?dr=8835&idc=useast8&ps=87d6e48a&refresh_token=ba3dd008&s=COMMENT_LIST&sc=avatar&shcp=ff37627b&shp=30310797&t=223449c4&x-expires=1765274400&x-signature=rTgTR7ee1KJ03xmlnSnUPCO%2BnV0%3D
7550810284273831199,7562690513712218893,Lele,6619064240077750277,😍😍😍😍😍,2025-10-19 06:21:59,0,0,https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/011a728ca5b3a0cf799d3e030462cf97~tplv-tiktokx-cropcenter-q:100:100:q70.webp?dr=8835&idc=useast8&ps=87d6e48a&refresh_token=8a7b04db&s=COMMENT_LIST&sc=avatar&shcp=ff37627b&shp=30310797&t=223449c4&x-expires=1765274400&x-signature=t4KrDaYlxzzkZdSbAcUFdxZswqM%3D
7550810284273831199,7559596557773079327,Pretty girll,6786330565669274630,😍😍😍😍😍,2025-10-10 22:16:13,0,0,https://p16-common-sign.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/52800290f5424700611e61634966d96e~tplv-tiktokx-cropcenter-q:100:100:q70.webp?dr=8835&idc=useast8&ps=87d6e48a&refresh_token=07ccb5e4&s=COMMENT_LIST&sc=avatar&shcp=ff37627b&shp=30310797&t=223449c4&x-expires=1765274400&x-signature=18i%2FHyVgOOzYAOCqeRMdHAoSEnk%3D
7550810284273831199,7571753135913550605,janae2x_,6805709102795441157,😍😍😍😍😍,2025-11-12 16:31:28,0,0,https://p19-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/23c94d3e41de11b2855802a8bde54026~tplv-tiktokx-cropcenter-q:100:100:q70.webp?dr=8835&idc=useast8&ps=87d6e48a&refresh_token=4abfe8bc&s=COMMENT_LIST&sc=avatar&shcp=ff37627b&shp=30310797&t=223449c4&x-expires=1765274400&x-signature=e8DMe%2BbHLntam97PH%2BUHobERJRg%3D
7550810284273831199,7559723826151441165,Jakiyah Lenae’,6923006501742461957,😍😍😍😍😍,2025-10-11 06:29:42,0,0,https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/2df00f8b40c630c0bcf795e8e3bd3950~tplv-tiktokx-cropcenter-q:100:100:q70.webp?dr=8835&idc=useast8&ps=87d6e48a&refresh_token=18ae0012&s=COMMENT_LIST&sc=avatar&shcp=ff37627b&shp=30310797&t=223449c4&x-expires=1765274400&x-signature=74xKe9ke1shpDUGOpgGFRhiDESY%3D
7550810284273831199,7563295124126974733,nyawargakk,6808364710477693957,😍😍😍😍,2025-10-20 21:28:23,0,0,https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/b9e04586b4affa56ea933f8cce8f6ca9~tplv-tiktokx-cropcenter-q:100:100:q70.webp?dr=8835&idc=useast8&ps=87d6e48a&refresh_token=91ff09bb&s=COMMENT_LIST&sc=avatar&shcp=ff37627b&shp=30310797&t=223449c4&x-expires=1765274400&x-signature=0h%2B%2FlTbRW3fch45BzsQUX5WD7ow%3D
7550810284273831199,7559455600904897293,✰ ✰ ✰ ✰ ✰,7075366610242880558,😍😍😍😍😍,2025-10-10 13:09:02,0,0,https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/b506bd4a4ac83333bc44b1e845634fcf~tplv-tiktokx-cropcenter-q:100:100:q70.webp?dr=8835&idc=useast8&ps=87d6e48a&refresh_token=cec3ea2d&s=COMMENT_LIST&sc=avatar&shcp=ff37627b&shp=30310797&t=223449c4&x-expires=1765274400&x-signature=jMqX5R2%2B4z0xy0E5I3hfEd9VF4I%3D
7550810284273831199,7559409353360704269,Truly_jhaal,7173968553589425194,😍😍😍😍😍,2025-10-10 10:09:37,0,0,https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/ed89f1088e4abf6e9f791d5b664aa0ac~tplv-tiktokx-cropcenter-q:100:100:q70.webp?dr=8835&idc=useast8&ps=87d6e48a&refresh_token=8d0d7bdf&s=COMMENT_LIST&sc=avatar&shcp=ff37627b&shp=30310797&t=223449c4&x-expires=1765274400&x-signature=7RaJA8NezhHLXHZLFfF00PSyV5E%3D
7550810284273831199,7559397489028891405,bree🥰,6766403063004677126,😍😍,2025-10-10 09:23:28,0,0,https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/8b49e75291505a775d5ae56865f5bb9f~tplv-tiktokx-cropcenter-q:100:100:q70.webp?dr=8835&idc=useast8&ps=87d6e48a&refresh_token=76a3c31a&s=COMMENT_LIST&sc=avatar&shcp=ff37627b&shp=30310797&t=223449c4&x-expires=1765274400&x-signature=frdhYnl1jHG0TbyqRMsA7%2BjHGMs%3D
7550810284273831199,7559768157289071373,TeeSycolee,7132275435698357290,😍😍😍😍😍,2025-10-11 09:21:50,0,0,https://p19-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/3e61c162908c6d2571b13db10069146c~tplv-tiktokx-cropcenter-q:100:100:q70.webp?dr=8835&idc=useast8&ps=87d6e48a&refresh_token=5913c567&s=COMMENT_LIST&sc=avatar&shcp=ff37627b&shp=30310797&t=223449c4&x-expires=1765274400&x-signature=VOuKNmMgBrDae07YdytR5deYgzs%3D
7550810284273831199,7559346396957721399,J’ya,7486493187835348011,😍😍😍,2025-10-10 06:05:05,0,0,https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/9889847d6caa2ad3e965ff2f86f11446~tplv-tiktokx-cropcenter-q:100:100:q70.webp?dr=8835&idc=useast8&ps=87d6e48a&refresh_token=ccf23bbc&s=COMMENT_LIST&sc=avatar&shcp=ff37627b&shp=30310797&t=223449c4&x-expires=1765274400&x-signature=weemRN10Q2Bhrb%2BauFpNAdvSPX4%3D
